item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM13230,TXN04430,PROD0347,1,2135.17,0,2135.17
ITEM13231,TXN04430,PROD0277,1,4380.06,0,4380.06
ITEM13232,TXN04430,PROD0408,2,3362.29,0,6724.58
ITEM13233,TXN04430,PROD0064,3,3248.92,5,9259.42
ITEM13234,TXN04431,PROD0034,1,3133.83,5,2977.14
ITEM13235,TXN04431,PROD0392,1,1920.14,15,1632.12
ITEM13236,TXN04431,PROD0267,3,1738.92,5,4955.92
ITEM13237,TXN04432,PROD0058,2,4183.93,15,7112.68
ITEM13238,TXN04432,PROD0359,1,2477.83,5,2353.94
ITEM13239,TXN04432,PROD0189,3,3154.9,0,9464.7
ITEM13240,TXN04432,PROD0427,3,3407.6,10,9200.52
ITEM13241,TXN04432,PROD0311,2,2349.12,5,4463.33
ITEM13242,TXN04433,PROD0383,3,4761.28,5,13569.65
ITEM13243,TXN04433,PROD0457,1,973.52,5,924.84
ITEM13244,TXN04434,PROD0324,1,3622.87,10,3260.58
ITEM13245,TXN04434,PROD0365,2,1846.38,5,3508.12
ITEM13246,TXN04434,PROD0366,1,2227.49,5,2116.12
ITEM13247,TXN04435,PROD0403,1,2658.26,5,2525.35
ITEM13248,TXN04436,PROD0248,2,1679.87,5,3191.75
ITEM13249,TXN04436,PROD0259,1,3917.11,0,3917.11
ITEM13250,TXN04436,PROD0023,2,3364.59,5,6392.72
ITEM13251,TXN04436,PROD0005,1,3636.58,0,3636.58
ITEM13252,TXN04436,PROD0423,3,628.08,5,1790.03
ITEM13253,TXN04437,PROD0253,2,3717.09,5,7062.47
ITEM13254,TXN04437,PROD0316,3,2072.28,0,6216.84
ITEM13255,TXN04437,PROD0032,1,3081.31,0,3081.31
ITEM13256,TXN04437,PROD0059,2,398.5,15,677.45
ITEM13257,TXN04438,PROD0240,2,2686.83,5,5104.98
ITEM13258,TXN04438,PROD0448,2,1736.48,15,2952.02
ITEM13259,TXN04438,PROD0195,2,1020.5,5,1938.95
ITEM13260,TXN04439,PROD0369,1,4270.01,0,4270.01
ITEM13261,TXN04439,PROD0266,1,4718.52,15,4010.74
ITEM13262,TXN04439,PROD0192,3,1542.77,0,4628.31
ITEM13263,TXN04439,PROD0244,2,3331.32,15,5663.24
ITEM13264,TXN04440,PROD0161,2,2076.05,0,4152.1
ITEM13265,TXN04440,PROD0444,2,2075.44,15,3528.25
ITEM13266,TXN04440,PROD0381,3,3451.4,0,10354.2
ITEM13267,TXN04440,PROD0387,3,4914.8,5,14007.18
ITEM13268,TXN04441,PROD0132,1,3110.38,5,2954.86
ITEM13269,TXN04441,PROD0331,2,658.95,15,1120.22
ITEM13270,TXN04442,PROD0121,3,585.28,15,1492.46
ITEM13271,TXN04443,PROD0123,2,2236.1,10,4024.98
ITEM13272,TXN04443,PROD0353,1,507.01,15,430.96
ITEM13273,TXN04444,PROD0490,1,3931.34,10,3538.21
ITEM13274,TXN04445,PROD0240,3,2686.83,5,7657.47
ITEM13275,TXN04446,PROD0360,2,1576.07,0,3152.14
ITEM13276,TXN04446,PROD0415,2,1973.08,5,3748.85
ITEM13277,TXN04446,PROD0105,1,1199.94,10,1079.95
ITEM13278,TXN04447,PROD0444,1,2075.44,5,1971.67
ITEM13279,TXN04447,PROD0108,2,3438.61,15,5845.64
ITEM13280,TXN04447,PROD0468,2,3589.86,15,6102.76
ITEM13281,TXN04448,PROD0257,1,4798.5,15,4078.72
ITEM13282,TXN04449,PROD0337,1,1035.35,15,880.05
ITEM13283,TXN04450,PROD0184,3,2499.98,5,7124.94
ITEM13284,TXN04450,PROD0062,2,916.88,5,1742.07
ITEM13285,TXN04450,PROD0348,1,4905.45,0,4905.45
ITEM13286,TXN04450,PROD0176,3,1818.1,15,4636.15
ITEM13287,TXN04450,PROD0479,1,3065.19,10,2758.67
ITEM13288,TXN04451,PROD0038,3,4084.24,10,11027.45
ITEM13289,TXN04451,PROD0097,1,4608.52,10,4147.67
ITEM13290,TXN04452,PROD0465,1,1126.9,5,1070.56
ITEM13291,TXN04452,PROD0264,3,3546.47,10,9575.47
ITEM13292,TXN04452,PROD0347,2,2135.17,5,4056.82
ITEM13293,TXN04453,PROD0229,3,237.24,5,676.13
ITEM13294,TXN04453,PROD0115,3,4928.25,10,13306.27
ITEM13295,TXN04453,PROD0174,1,2817.02,10,2535.32
ITEM13296,TXN04453,PROD0388,1,979.23,15,832.35
ITEM13297,TXN04454,PROD0437,2,3444.21,10,6199.58
ITEM13298,TXN04454,PROD0343,1,4708.23,0,4708.23
ITEM13299,TXN04455,PROD0383,3,4761.28,5,13569.65
ITEM13300,TXN04455,PROD0458,3,3503.51,15,8933.95
ITEM13301,TXN04455,PROD0371,3,3318.32,5,9457.21
ITEM13302,TXN04455,PROD0286,1,688.92,15,585.58
ITEM13303,TXN04455,PROD0486,2,1437.35,15,2443.49
ITEM13304,TXN04456,PROD0338,3,789.29,10,2131.08
ITEM13305,TXN04456,PROD0369,2,4270.01,0,8540.02
ITEM13306,TXN04456,PROD0470,3,577.38,5,1645.53
ITEM13307,TXN04456,PROD0172,3,4573.49,0,13720.47
ITEM13308,TXN04456,PROD0120,2,2695.75,10,4852.35
ITEM13309,TXN04457,PROD0145,2,3939.06,15,6696.4
ITEM13310,TXN04457,PROD0069,2,2777.95,10,5000.31
ITEM13311,TXN04457,PROD0300,1,2511.78,5,2386.19
ITEM13312,TXN04457,PROD0282,2,230.95,0,461.9
ITEM13313,TXN04457,PROD0345,1,1421.5,0,1421.5
ITEM13314,TXN04458,PROD0375,1,3385.33,0,3385.33
ITEM13315,TXN04458,PROD0060,2,4849.84,0,9699.68
ITEM13316,TXN04458,PROD0152,2,1400.32,10,2520.58
ITEM13317,TXN04459,PROD0339,2,646.61,10,1163.9
ITEM13318,TXN04459,PROD0493,2,4302.99,10,7745.38
ITEM13319,TXN04459,PROD0251,2,1232.6,5,2341.94
ITEM13320,TXN04459,PROD0369,2,4270.01,0,8540.02
ITEM13321,TXN04459,PROD0048,1,1434.31,15,1219.16
ITEM13322,TXN04460,PROD0188,3,3749.12,15,9560.26
ITEM13323,TXN04460,PROD0303,2,2163.99,5,4111.58
ITEM13324,TXN04461,PROD0014,1,3961.86,5,3763.77
ITEM13325,TXN04462,PROD0283,3,1400.87,5,3992.48
ITEM13326,TXN04463,PROD0325,2,2757.07,10,4962.73
ITEM13327,TXN04463,PROD0378,3,1991.87,5,5676.83
ITEM13328,TXN04463,PROD0094,2,2760.78,10,4969.4
ITEM13329,TXN04464,PROD0396,1,1210.58,0,1210.58
ITEM13330,TXN04465,PROD0462,2,583.56,5,1108.76
ITEM13331,TXN04465,PROD0243,3,4087.04,0,12261.12
ITEM13332,TXN04466,PROD0105,3,1199.94,15,3059.85
ITEM13333,TXN04466,PROD0481,1,1114.39,15,947.23
ITEM13334,TXN04466,PROD0244,3,3331.32,10,8994.56
ITEM13335,TXN04467,PROD0089,2,298.97,15,508.25
ITEM13336,TXN04468,PROD0277,2,4380.06,0,8760.12
ITEM13337,TXN04468,PROD0440,3,2495.76,15,6364.19
ITEM13338,TXN04468,PROD0263,2,2239.68,10,4031.42
ITEM13339,TXN04468,PROD0375,3,3385.33,15,8632.59
ITEM13340,TXN04469,PROD0219,3,2518.3,10,6799.41
ITEM13341,TXN04469,PROD0374,2,2793.66,15,4749.22
ITEM13342,TXN04469,PROD0275,1,3487.22,15,2964.14
ITEM13343,TXN04469,PROD0289,3,389.36,5,1109.68
ITEM13344,TXN04470,PROD0310,2,1826.93,15,3105.78
ITEM13345,TXN04470,PROD0014,1,3961.86,0,3961.86
ITEM13346,TXN04470,PROD0031,2,673.12,5,1278.93
ITEM13347,TXN04471,PROD0395,2,556.61,5,1057.56
ITEM13348,TXN04471,PROD0228,3,2902.86,10,7837.72
ITEM13349,TXN04471,PROD0259,2,3917.11,15,6659.09
ITEM13350,TXN04471,PROD0367,2,4146.7,10,7464.06
ITEM13351,TXN04471,PROD0008,3,2050.37,5,5843.55
ITEM13352,TXN04472,PROD0190,2,4578.19,10,8240.74
ITEM13353,TXN04472,PROD0375,3,3385.33,5,9648.19
ITEM13354,TXN04472,PROD0221,1,360.84,15,306.71
ITEM13355,TXN04472,PROD0209,1,3111.13,10,2800.02
ITEM13356,TXN04472,PROD0123,2,2236.1,5,4248.59
ITEM13357,TXN04473,PROD0306,2,371.67,5,706.17
ITEM13358,TXN04473,PROD0488,3,3596.62,0,10789.86
ITEM13359,TXN04473,PROD0013,3,2263.89,15,5772.92
ITEM13360,TXN04473,PROD0028,2,4579.38,10,8242.88
ITEM13361,TXN04474,PROD0252,3,3483.91,5,9929.14
ITEM13362,TXN04474,PROD0034,1,3133.83,0,3133.83
ITEM13363,TXN04474,PROD0127,3,2324.8,0,6974.4
ITEM13364,TXN04474,PROD0169,2,3963.93,10,7135.07
ITEM13365,TXN04475,PROD0380,2,391.56,0,783.12
ITEM13366,TXN04475,PROD0465,3,1126.9,0,3380.7
ITEM13367,TXN04475,PROD0093,1,4395.24,10,3955.72
ITEM13368,TXN04476,PROD0019,2,4604.02,10,8287.24
ITEM13369,TXN04476,PROD0033,3,2620.15,15,6681.38
ITEM13370,TXN04476,PROD0424,2,3641.74,15,6190.96
ITEM13371,TXN04476,PROD0492,3,399.49,15,1018.7
ITEM13372,TXN04476,PROD0058,1,4183.93,5,3974.73
ITEM13373,TXN04477,PROD0392,2,1920.14,5,3648.27
ITEM13374,TXN04477,PROD0434,2,3169.92,0,6339.84
ITEM13375,TXN04477,PROD0334,1,3607.59,15,3066.45
ITEM13376,TXN04477,PROD0282,1,230.95,0,230.95
ITEM13377,TXN04478,PROD0288,2,2643.78,0,5287.56
ITEM13378,TXN04478,PROD0163,3,2509.0,5,7150.65
ITEM13379,TXN04478,PROD0009,2,2608.63,0,5217.26
ITEM13380,TXN04478,PROD0039,1,2145.02,10,1930.52
ITEM13381,TXN04478,PROD0006,1,4212.81,10,3791.53
ITEM13382,TXN04479,PROD0199,2,2622.69,15,4458.57
ITEM13383,TXN04479,PROD0007,1,1547.77,15,1315.6
ITEM13384,TXN04479,PROD0161,3,2076.05,0,6228.15
ITEM13385,TXN04479,PROD0427,2,3407.6,15,5792.92
ITEM13386,TXN04479,PROD0344,2,2463.63,5,4680.9
ITEM13387,TXN04480,PROD0290,1,2001.85,5,1901.76
ITEM13388,TXN04481,PROD0331,2,658.95,15,1120.22
ITEM13389,TXN04481,PROD0341,1,4764.18,5,4525.97
ITEM13390,TXN04481,PROD0485,2,2698.19,15,4586.92
ITEM13391,TXN04481,PROD0159,3,4958.32,0,14874.96
ITEM13392,TXN04481,PROD0429,2,1476.15,10,2657.07
ITEM13393,TXN04482,PROD0451,2,2081.84,10,3747.31
ITEM13394,TXN04483,PROD0286,3,688.92,0,2066.76
ITEM13395,TXN04484,PROD0137,2,659.8,0,1319.6
ITEM13396,TXN04484,PROD0496,3,3200.65,0,9601.95
ITEM13397,TXN04484,PROD0266,2,4718.52,10,8493.34
ITEM13398,TXN04484,PROD0151,1,3371.98,10,3034.78
ITEM13399,TXN04484,PROD0295,3,2348.68,10,6341.44
ITEM13400,TXN04485,PROD0335,2,1671.05,5,3174.99
ITEM13401,TXN04485,PROD0136,3,3148.52,5,8973.28
ITEM13402,TXN04486,PROD0273,1,3306.77,5,3141.43
ITEM13403,TXN04486,PROD0446,2,2071.37,15,3521.33
ITEM13404,TXN04486,PROD0018,2,1719.25,0,3438.5
ITEM13405,TXN04487,PROD0100,1,1728.37,0,1728.37
ITEM13406,TXN04487,PROD0362,2,1644.22,15,2795.17
ITEM13407,TXN04488,PROD0323,2,4234.84,15,7199.23
ITEM13408,TXN04488,PROD0088,3,2943.43,0,8830.29
ITEM13409,TXN04488,PROD0098,2,2104.67,0,4209.34
ITEM13410,TXN04488,PROD0062,2,916.88,0,1833.76
ITEM13411,TXN04489,PROD0291,3,3691.82,10,9967.91
ITEM13412,TXN04489,PROD0221,3,360.84,10,974.27
ITEM13413,TXN04489,PROD0270,3,1655.27,5,4717.52
ITEM13414,TXN04490,PROD0292,2,400.64,15,681.09
ITEM13415,TXN04490,PROD0117,1,2017.68,0,2017.68
ITEM13416,TXN04490,PROD0352,3,4913.8,15,12530.19
ITEM13417,TXN04491,PROD0006,1,4212.81,5,4002.17
ITEM13418,TXN04491,PROD0274,1,4232.94,10,3809.65
ITEM13419,TXN04492,PROD0348,2,4905.45,0,9810.9
ITEM13420,TXN04493,PROD0011,1,1316.98,5,1251.13
ITEM13421,TXN04493,PROD0300,2,2511.78,15,4270.03
ITEM13422,TXN04493,PROD0351,3,2035.04,15,5189.35
ITEM13423,TXN04494,PROD0176,2,1818.1,5,3454.39
ITEM13424,TXN04494,PROD0148,2,2380.94,0,4761.88
ITEM13425,TXN04494,PROD0017,3,2093.54,15,5338.53
ITEM13426,TXN04495,PROD0370,2,881.61,0,1763.22
ITEM13427,TXN04495,PROD0487,3,1419.76,5,4046.32
ITEM13428,TXN04495,PROD0351,3,2035.04,15,5189.35
ITEM13429,TXN04496,PROD0338,1,789.29,10,710.36
ITEM13430,TXN04497,PROD0328,3,542.34,10,1464.32
ITEM13431,TXN04498,PROD0246,2,4292.55,5,8155.85
ITEM13432,TXN04498,PROD0280,3,1452.42,5,4139.4
ITEM13433,TXN04498,PROD0068,3,3841.68,15,9796.28
ITEM13434,TXN04499,PROD0204,1,4689.08,5,4454.63
ITEM13435,TXN04499,PROD0310,3,1826.93,10,4932.71
ITEM13436,TXN04499,PROD0158,1,1455.08,0,1455.08
ITEM13437,TXN04499,PROD0256,2,2074.33,15,3526.36
ITEM13438,TXN04500,PROD0287,3,2530.96,10,6833.59
ITEM13439,TXN04500,PROD0009,2,2608.63,15,4434.67
ITEM13440,TXN04500,PROD0143,2,4846.28,15,8238.68
ITEM13441,TXN04500,PROD0381,1,3451.4,10,3106.26
ITEM13442,TXN04501,PROD0294,1,2783.69,15,2366.14
ITEM13443,TXN04501,PROD0251,1,1232.6,10,1109.34
ITEM13444,TXN04501,PROD0034,2,3133.83,10,5640.89
ITEM13445,TXN04501,PROD0106,2,4111.61,10,7400.9
ITEM13446,TXN04502,PROD0169,3,3963.93,15,10108.02
ITEM13447,TXN04503,PROD0318,1,3424.55,10,3082.1
ITEM13448,TXN04503,PROD0181,1,235.07,5,223.32
ITEM13449,TXN04504,PROD0445,3,3177.92,5,9057.07
ITEM13450,TXN04504,PROD0463,1,2454.95,5,2332.2
ITEM13451,TXN04504,PROD0151,3,3371.98,0,10115.94
ITEM13452,TXN04504,PROD0302,1,982.36,0,982.36
ITEM13453,TXN04505,PROD0033,3,2620.15,10,7074.41
ITEM13454,TXN04505,PROD0319,2,3812.12,15,6480.6
ITEM13455,TXN04505,PROD0123,3,2236.1,0,6708.3
ITEM13456,TXN04506,PROD0355,1,1619.68,15,1376.73
ITEM13457,TXN04507,PROD0413,1,1035.64,10,932.08
ITEM13458,TXN04507,PROD0043,3,2946.81,10,7956.39
ITEM13459,TXN04507,PROD0215,3,3506.81,0,10520.43
ITEM13460,TXN04507,PROD0136,3,3148.52,0,9445.56
ITEM13461,TXN04508,PROD0239,2,697.21,5,1324.7
ITEM13462,TXN04509,PROD0227,1,2054.35,15,1746.2
ITEM13463,TXN04509,PROD0358,1,2917.7,10,2625.93
ITEM13464,TXN04510,PROD0055,3,2221.54,15,5664.93
ITEM13465,TXN04510,PROD0041,2,4264.15,0,8528.3
ITEM13466,TXN04510,PROD0232,1,4911.25,5,4665.69
ITEM13467,TXN04510,PROD0269,2,2169.95,15,3688.91
ITEM13468,TXN04511,PROD0362,1,1644.22,15,1397.59
ITEM13469,TXN04511,PROD0420,3,4505.78,0,13517.34
ITEM13470,TXN04511,PROD0106,3,4111.61,15,10484.61
ITEM13471,TXN04511,PROD0154,1,3884.49,15,3301.82
ITEM13472,TXN04512,PROD0412,2,4283.06,10,7709.51
ITEM13473,TXN04512,PROD0247,1,3406.88,10,3066.19
ITEM13474,TXN04512,PROD0119,2,493.91,5,938.43
ITEM13475,TXN04512,PROD0071,2,1486.69,0,2973.38
ITEM13476,TXN04512,PROD0209,2,3111.13,5,5911.15
ITEM13477,TXN04513,PROD0474,2,4574.08,0,9148.16
ITEM13478,TXN04514,PROD0170,2,3759.34,15,6390.88
ITEM13479,TXN04515,PROD0412,3,4283.06,5,12206.72
ITEM13480,TXN04516,PROD0111,3,4360.4,0,13081.2
ITEM13481,TXN04516,PROD0210,3,1404.02,5,4001.46
ITEM13482,TXN04516,PROD0385,1,3340.68,10,3006.61
ITEM13483,TXN04517,PROD0338,3,789.29,15,2012.69
ITEM13484,TXN04517,PROD0253,3,3717.09,15,9478.58
ITEM13485,TXN04517,PROD0083,2,462.78,5,879.28
ITEM13486,TXN04517,PROD0279,1,1524.98,0,1524.98
ITEM13487,TXN04517,PROD0138,3,2417.32,15,6164.17
ITEM13488,TXN04518,PROD0412,3,4283.06,10,11564.26
ITEM13489,TXN04518,PROD0117,3,2017.68,0,6053.04
ITEM13490,TXN04518,PROD0020,2,3306.38,10,5951.48
ITEM13491,TXN04518,PROD0430,1,4419.53,5,4198.55
ITEM13492,TXN04519,PROD0325,1,2757.07,5,2619.22
ITEM13493,TXN04519,PROD0120,2,2695.75,10,4852.35
ITEM13494,TXN04519,PROD0202,2,380.15,10,684.27
ITEM13495,TXN04519,PROD0122,1,2515.21,15,2137.93
ITEM13496,TXN04520,PROD0474,1,4574.08,10,4116.67
ITEM13497,TXN04521,PROD0203,2,3892.6,5,7395.94
ITEM13498,TXN04521,PROD0049,1,1539.41,5,1462.44
ITEM13499,TXN04521,PROD0027,3,2594.91,5,7395.49
ITEM13500,TXN04521,PROD0305,3,1612.07,10,4352.59
ITEM13501,TXN04522,PROD0156,2,3010.2,0,6020.4
ITEM13502,TXN04522,PROD0092,3,2186.59,15,5575.8
ITEM13503,TXN04522,PROD0489,2,2957.37,5,5619.0
ITEM13504,TXN04522,PROD0436,2,3668.09,15,6235.75
ITEM13505,TXN04522,PROD0314,2,1611.21,10,2900.18
ITEM13506,TXN04523,PROD0381,2,3451.4,15,5867.38
ITEM13507,TXN04524,PROD0199,2,2622.69,0,5245.38
ITEM13508,TXN04524,PROD0178,1,1436.22,10,1292.6
ITEM13509,TXN04524,PROD0295,3,2348.68,10,6341.44
ITEM13510,TXN04524,PROD0233,1,3038.05,0,3038.05
ITEM13511,TXN04525,PROD0090,3,2955.15,5,8422.18
ITEM13512,TXN04525,PROD0176,3,1818.1,0,5454.3
ITEM13513,TXN04526,PROD0394,2,2259.81,5,4293.64
ITEM13514,TXN04526,PROD0157,3,2756.31,5,7855.48
ITEM13515,TXN04526,PROD0292,2,400.64,15,681.09
ITEM13516,TXN04526,PROD0063,1,3723.72,0,3723.72
ITEM13517,TXN04527,PROD0011,3,1316.98,15,3358.3
ITEM13518,TXN04527,PROD0258,1,2619.96,10,2357.96
ITEM13519,TXN04527,PROD0424,2,3641.74,5,6919.31
ITEM13520,TXN04527,PROD0465,1,1126.9,10,1014.21
ITEM13521,TXN04527,PROD0454,2,3867.57,10,6961.63
ITEM13522,TXN04528,PROD0036,3,239.09,0,717.27
ITEM13523,TXN04529,PROD0081,3,453.05,0,1359.15
ITEM13524,TXN04529,PROD0376,3,4405.0,5,12554.25
ITEM13525,TXN04529,PROD0132,3,3110.38,10,8398.03
ITEM13526,TXN04529,PROD0389,3,4737.21,0,14211.63
ITEM13527,TXN04530,PROD0351,3,2035.04,0,6105.12
ITEM13528,TXN04530,PROD0471,2,4741.08,5,9008.05
ITEM13529,TXN04531,PROD0004,3,2621.28,10,7077.46
ITEM13530,TXN04531,PROD0025,1,4409.51,10,3968.56
ITEM13531,TXN04531,PROD0481,3,1114.39,10,3008.85
ITEM13532,TXN04532,PROD0471,1,4741.08,15,4029.92
ITEM13533,TXN04532,PROD0427,2,3407.6,10,6133.68
ITEM13534,TXN04532,PROD0178,1,1436.22,0,1436.22
ITEM13535,TXN04532,PROD0028,1,4579.38,5,4350.41
ITEM13536,TXN04532,PROD0024,2,4160.66,10,7489.19
ITEM13537,TXN04533,PROD0463,2,2454.95,15,4173.41
ITEM13538,TXN04533,PROD0274,1,4232.94,10,3809.65
ITEM13539,TXN04534,PROD0378,3,1991.87,10,5378.05
ITEM13540,TXN04534,PROD0348,2,4905.45,10,8829.81
ITEM13541,TXN04535,PROD0352,1,4913.8,10,4422.42
ITEM13542,TXN04536,PROD0156,2,3010.2,10,5418.36
ITEM13543,TXN04536,PROD0233,3,3038.05,0,9114.15
ITEM13544,TXN04537,PROD0448,3,1736.48,15,4428.02
ITEM13545,TXN04537,PROD0428,3,521.95,5,1487.56
ITEM13546,TXN04537,PROD0107,3,4038.31,0,12114.93
ITEM13547,TXN04538,PROD0002,3,665.98,10,1798.15
ITEM13548,TXN04539,PROD0223,1,1128.32,5,1071.9
ITEM13549,TXN04539,PROD0400,1,740.87,0,740.87
ITEM13550,TXN04539,PROD0479,3,3065.19,0,9195.57
ITEM13551,TXN04539,PROD0261,2,932.5,5,1771.75
ITEM13552,TXN04539,PROD0118,3,2760.53,15,7039.35
ITEM13553,TXN04540,PROD0038,3,4084.24,10,11027.45
ITEM13554,TXN04540,PROD0271,2,2695.04,0,5390.08
ITEM13555,TXN04540,PROD0369,3,4270.01,5,12169.53
ITEM13556,TXN04540,PROD0143,3,4846.28,5,13811.9
ITEM13557,TXN04541,PROD0265,3,473.65,10,1278.85
ITEM13558,TXN04541,PROD0141,1,1361.81,10,1225.63
ITEM13559,TXN04542,PROD0416,2,3394.46,5,6449.47
ITEM13560,TXN04542,PROD0380,3,391.56,0,1174.68
ITEM13561,TXN04542,PROD0104,2,2484.35,0,4968.7
ITEM13562,TXN04542,PROD0207,2,2872.01,5,5456.82
ITEM13563,TXN04542,PROD0411,2,4028.26,15,6848.04
ITEM13564,TXN04543,PROD0291,1,3691.82,5,3507.23
ITEM13565,TXN04543,PROD0333,2,655.45,10,1179.81
ITEM13566,TXN04544,PROD0071,1,1486.69,5,1412.36
ITEM13567,TXN04545,PROD0297,1,1284.64,10,1156.18
ITEM13568,TXN04545,PROD0381,3,3451.4,0,10354.2
ITEM13569,TXN04545,PROD0109,2,3446.84,15,5859.63
ITEM13570,TXN04545,PROD0094,2,2760.78,5,5245.48
ITEM13571,TXN04546,PROD0467,3,4670.59,10,12610.59
ITEM13572,TXN04546,PROD0335,1,1671.05,15,1420.39
ITEM13573,TXN04546,PROD0401,1,1087.35,15,924.25
ITEM13574,TXN04546,PROD0334,3,3607.59,10,9740.49
ITEM13575,TXN04547,PROD0427,2,3407.6,0,6815.2
ITEM13576,TXN04547,PROD0023,3,3364.59,5,9589.08
ITEM13577,TXN04548,PROD0031,1,673.12,0,673.12
ITEM13578,TXN04549,PROD0402,3,4570.66,10,12340.78
ITEM13579,TXN04549,PROD0109,2,3446.84,15,5859.63
ITEM13580,TXN04549,PROD0340,3,347.67,10,938.71
ITEM13581,TXN04549,PROD0085,3,1383.23,15,3527.24
ITEM13582,TXN04549,PROD0100,2,1728.37,15,2938.23
ITEM13583,TXN04550,PROD0090,2,2955.15,0,5910.3
ITEM13584,TXN04550,PROD0049,3,1539.41,10,4156.41
ITEM13585,TXN04550,PROD0294,2,2783.69,10,5010.64
ITEM13586,TXN04550,PROD0006,1,4212.81,0,4212.81
ITEM13587,TXN04551,PROD0210,2,1404.02,10,2527.24
ITEM13588,TXN04552,PROD0066,3,2963.2,0,8889.6
ITEM13589,TXN04552,PROD0246,1,4292.55,10,3863.3
ITEM13590,TXN04553,PROD0284,1,2420.24,15,2057.2
ITEM13591,TXN04553,PROD0430,3,4419.53,5,12595.66
ITEM13592,TXN04553,PROD0313,1,3264.29,15,2774.65
ITEM13593,TXN04553,PROD0285,1,4451.94,10,4006.75
ITEM13594,TXN04553,PROD0206,2,4801.95,10,8643.51
ITEM13595,TXN04554,PROD0238,3,2546.84,0,7640.52
ITEM13596,TXN04554,PROD0141,1,1361.81,0,1361.81
ITEM13597,TXN04554,PROD0495,1,774.07,15,657.96
ITEM13598,TXN04555,PROD0299,1,1136.0,10,1022.4
ITEM13599,TXN04555,PROD0007,1,1547.77,0,1547.77
ITEM13600,TXN04555,PROD0185,1,4914.92,5,4669.17
ITEM13601,TXN04555,PROD0206,2,4801.95,0,9603.9
ITEM13602,TXN04556,PROD0161,1,2076.05,0,2076.05
ITEM13603,TXN04556,PROD0333,2,655.45,0,1310.9
ITEM13604,TXN04556,PROD0181,1,235.07,0,235.07
ITEM13605,TXN04557,PROD0350,3,3450.07,5,9832.7
ITEM13606,TXN04558,PROD0091,1,2346.94,0,2346.94
ITEM13607,TXN04558,PROD0116,1,3080.38,0,3080.38
ITEM13608,TXN04558,PROD0106,1,4111.61,10,3700.45
ITEM13609,TXN04558,PROD0321,1,3586.82,5,3407.48
ITEM13610,TXN04558,PROD0303,3,2163.99,10,5842.77
ITEM13611,TXN04559,PROD0132,2,3110.38,5,5909.72
ITEM13612,TXN04559,PROD0038,3,4084.24,5,11640.08
ITEM13613,TXN04559,PROD0194,1,3414.16,15,2902.04
ITEM13614,TXN04560,PROD0292,3,400.64,0,1201.92
ITEM13615,TXN04560,PROD0486,2,1437.35,10,2587.23
ITEM13616,TXN04560,PROD0156,2,3010.2,0,6020.4
ITEM13617,TXN04561,PROD0402,3,4570.66,0,13711.98
ITEM13618,TXN04561,PROD0400,3,740.87,15,1889.22
ITEM13619,TXN04561,PROD0220,2,794.89,10,1430.8
ITEM13620,TXN04561,PROD0081,1,453.05,5,430.4
ITEM13621,TXN04561,PROD0090,1,2955.15,10,2659.64
ITEM13622,TXN04562,PROD0333,2,655.45,10,1179.81
ITEM13623,TXN04563,PROD0380,2,391.56,5,743.96
ITEM13624,TXN04563,PROD0403,1,2658.26,0,2658.26
ITEM13625,TXN04564,PROD0075,3,312.56,5,890.8
ITEM13626,TXN04564,PROD0407,2,4299.21,15,7308.66
ITEM13627,TXN04564,PROD0092,3,2186.59,10,5903.79
ITEM13628,TXN04564,PROD0130,3,4307.84,15,10984.99
ITEM13629,TXN04565,PROD0109,2,3446.84,0,6893.68
ITEM13630,TXN04565,PROD0250,1,1152.44,15,979.57
ITEM13631,TXN04565,PROD0322,2,4248.07,10,7646.53
ITEM13632,TXN04566,PROD0017,3,2093.54,10,5652.56
ITEM13633,TXN04566,PROD0214,1,2851.21,5,2708.65
ITEM13634,TXN04566,PROD0103,1,2515.95,0,2515.95
ITEM13635,TXN04566,PROD0300,3,2511.78,10,6781.81
ITEM13636,TXN04566,PROD0363,2,2380.05,0,4760.1
ITEM13637,TXN04567,PROD0313,3,3264.29,15,8323.94
ITEM13638,TXN04567,PROD0258,1,2619.96,0,2619.96
ITEM13639,TXN04567,PROD0401,1,1087.35,0,1087.35
ITEM13640,TXN04568,PROD0322,1,4248.07,0,4248.07
ITEM13641,TXN04568,PROD0002,3,665.98,0,1997.94
ITEM13642,TXN04568,PROD0016,1,1278.69,0,1278.69
ITEM13643,TXN04568,PROD0286,3,688.92,0,2066.76
ITEM13644,TXN04568,PROD0403,3,2658.26,5,7576.04
ITEM13645,TXN04569,PROD0349,1,4038.58,15,3432.79
ITEM13646,TXN04569,PROD0446,2,2071.37,10,3728.47
ITEM13647,TXN04569,PROD0396,3,1210.58,15,3086.98
ITEM13648,TXN04570,PROD0261,1,932.5,5,885.88
ITEM13649,TXN04570,PROD0093,2,4395.24,0,8790.48
ITEM13650,TXN04570,PROD0076,3,2497.74,0,7493.22
ITEM13651,TXN04570,PROD0405,2,4320.4,5,8208.76
ITEM13652,TXN04571,PROD0058,1,4183.93,10,3765.54
ITEM13653,TXN04571,PROD0335,3,1671.05,0,5013.15
ITEM13654,TXN04571,PROD0302,1,982.36,0,982.36
ITEM13655,TXN04571,PROD0442,3,1548.44,10,4180.79
